"counterpartName","transactionTimeUtc","amount","transactionType","transactionId"
"IGA (Spano's Robina)","2024-05-23 08:35:06.929",-26.8,"CARD_TRANSACTION","d1854b0f-c212-4a0f-ac9f-5cae196953b1"
"Harris Farm Markets (Potts Point)","2024-05-23 08:27:35.318",-77.85,"CARD_TRANSACTION","811b697f-0b4e-44c9-b4a9-7874d93ed3c4"
"Transport NSW","2024-05-23 08:26:24.469",-1,"CARD_TRANSACTION","11b636d7-c1ff-41cf-9333-97f04e58fc4e"
"Chempro (Robina Easy T)","2024-05-23 08:24:45.287",-15.98,"CARD_TRANSACTION","dcf1fe81-2fe1-4ff7-9671-b08085ca1218"
"Coles (Cranbourne Park Shopping Centre)","2024-05-23 08:17:45.806",-72.85,"CARD_TRANSACTION","48707d42-2c0f-4fa5-a20d-e95f086fdf24"
"IGA (Stanmore)","2024-05-23 08:11:04.868",-2.2,"CARD_TRANSACTION","cea92a21-c678-4ea2-b0e5-cb55ed354f1b"
"BWS (Kings Langley)","2024-05-23 07:43:11.195",-16,"CARD_TRANSACTION","079e2955-6755-46c5-9938-6683435a7bdd"
"Lovedays Quality Meats","2024-05-23 07:40:53.675",-49.3,"CARD_TRANSACTION","f67135b6-f524-4f07-8251-0c03d31e964a"
"Boulangerie Vietnam Bakery","2024-05-23 07:39:10.481",-8.7,"CARD_TRANSACTION","64e35d8d-f019-46f4-972b-b43da8630c5e"
"Coles (Treetops Plaza)","2024-05-23 07:37:15.958",-34.5,"CARD_TRANSACTION","7f428d2d-5a19-4935-a54a-5bdd46054267"
"Coles (Kings Langley Shopping Centre)","2024-05-23 07:36:39.383",-23.1,"CARD_TRANSACTION","74723237-8b53-4b3c-bfcb-527975a0f4aa"
"Pizza Hut (North Strathfield)","2024-05-23 07:34:44.766",-4.95,"CARD_TRANSACTION","2fc3a21f-ad6c-4446-aa72-590bf1450493"
"The Padstow Bowling And R","2024-05-23 07:14:46.678",-46,"CARD_TRANSACTION","7ff9e6a0-393a-4b9f-9c37-dcef557a2463"
"BWS","2024-05-23 07:08:30.823",-89.3,"CARD_TRANSACTION","55fd30f2-3f7c-492a-a91a-2c57e00c3448"
"A1 Service Medals","2024-05-23 06:43:42.999",-50,"CARD_TRANSACTION","c29bf5ce-34e5-400b-bc7a-3ab93933fb40"
"Industry Beans (Fitzroy - Head Office)","2024-05-23 06:36:19.866",-41,"CARD_TRANSACTION","8b6a448b-8bf4-445b-9ebe-05952c56aeae"
"McDonald's (Croydon SA)","2024-05-23 06:29:43.304",-38.12,"CARD_TRANSACTION","a0b7964a-86f9-40ad-ba7b-35aca9eb4d59"
"7-Eleven (11 Collins St Melbourne)","2024-05-23 06:20:41.890",-5,"CARD_TRANSACTION","06c77594-e3e7-42bc-84fc-52904a770bab"
"Lovedays Quality Meats","2024-05-23 06:14:52.088",-19.7,"CARD_TRANSACTION","84897917-9368-4c1d-9fd2-340c04169ebd"
"7-Eleven (Jamisontown)","2024-05-23 06:13:56.029",-75.91,"CARD_TRANSACTION","2018e7e4-088d-4b23-8ddb-25d4db1de015"
"Coles (Treetops Plaza)","2024-05-23 06:13:21.666",-59.25,"CARD_TRANSACTION","1f7ec6bd-d410-45d1-8f22-a771a72b4fb1"
"EG Group (Werrington)","2024-05-23 06:00:02.283",-120.18,"CARD_TRANSACTION","233afbc8-1a1c-4be9-931c-bac4ee669853"
"Skittle Lane (Sydney CBD)","2024-05-23 05:42:56.043",-5,"CARD_TRANSACTION","9bc3f8a2-95bf-40ae-9a23-a7edfa31de04"
"The Reject Shop (Westfield Mt. Druitt)","2024-05-23 05:18:58.973",-10.25,"CARD_TRANSACTION","c2a242e6-d3be-4c25-bcfe-963b78dd332d"
"Coles (Westfield Mount Druitt)","2024-05-23 05:04:30.199",-31.85,"CARD_TRANSACTION","41e055d1-a236-4b54-8739-3b5702e12837"
"AMP","2024-05-23 04:53:14.586",-4,"CARD_TRANSACTION","3b92758b-192b-46a4-b96d-b5179541ad6c"
"AMP","2024-05-23 04:47:34.269",-4,"CARD_TRANSACTION","ad15ef35-2447-462e-935c-b23e1d31d60f"
"AMP","2024-05-23 04:46:03.941",-4,"CARD_TRANSACTION","a399afa6-5808-425f-971b-3629f9831f11"
"Amazon","2024-05-23 04:40:06.100",-35.18,"CARD_TRANSACTION","ee42b461-059b-4b78-99b6-ee4f49b6469f"
"Wise","2024-05-23 04:29:25.808",-484.37,"CARD_TRANSACTION","330e5cb6-b759-4f2a-8470-8add3105e4e0"
"Milkrun","2024-05-23 04:04:08.059",-37.6,"CARD_TRANSACTION","db04676c-f439-467a-924c-aeee3a333eca"
"Transport NSW","2024-05-23 03:48:37.199",-1,"CARD_TRANSACTION","b4cd1acd-9d53-4159-992c-07b0239cfa77"
"Fruitopia (Westfield Mt Druitt)","2024-05-23 03:44:13.460",-5.01,"CARD_TRANSACTION","382fe294-2b2d-43d7-9e26-bc213ee208c2"
"Afterpay","2024-05-23 03:32:40.525",-4.46,"CARD_TRANSACTION","c3af49cf-2924-4362-9dda-42f6dc0e011e"
"Silly Solly's (Westfield Mt Druitt)","2024-05-23 03:32:37.647",-16.25,"CARD_TRANSACTION","5ec49b53-9b2e-4a3e-b516-148be6914036"
"Afterpay","2024-05-23 03:22:09.939",-3,"CARD_TRANSACTION","451cb7ab-53b0-4fbc-824d-f7cc8ad1c414"
"Afterpay","2024-05-23 03:00:13.058",-5.25,"CARD_TRANSACTION","03377f9a-7128-42a2-bab4-e640201654f5"
"Petbarn (Chatswood - Head Office)","2024-05-23 02:54:59.370",-44.94,"CARD_TRANSACTION","db3fe1b4-963d-42b2-a5c7-4e519d0c9217"
"7-Eleven (Church St Parramatta)","2024-05-23 02:53:31.826",-6.5,"CARD_TRANSACTION","cd95d826-c7ae-453e-a937-e92224000267"
"Afterpay","2024-05-23 02:47:38.323",-25.93,"CARD_TRANSACTION","7782ade6-b70e-4f25-8ee8-1750653ea063"
"Winun Ngari Aboriginal Corporation","2024-05-23 02:47:36.220",-40,"CARD_TRANSACTION","71075120-dedb-4161-a8e9-527989898b78"
"Afterpay","2024-05-23 02:42:43.244",-3.75,"CARD_TRANSACTION","c54a2373-d46b-43af-a1ee-196b6f81211c"
"Marrickville Pork Roll","2024-05-23 02:38:44.578",-15.21,"CARD_TRANSACTION","405a50be-89ae-4d63-8a47-8b9ddd51f6f4"
"Marrickville Pork Roll","2024-05-23 02:38:29.602",-12.68,"CARD_TRANSACTION","0a41d626-83f3-4031-a50a-b352f9f91d69"
"Peninsula Coffee Lab","2024-05-23 02:34:34.612",-6,"CARD_TRANSACTION","98160144-92cf-483d-a50a-3a37182c4b2c"
"Afterpay","2024-05-23 02:33:57.333",-10.07,"CARD_TRANSACTION","fe81fa9b-26b6-4eb9-9bdb-02ca8c73af81"
"Mount Druitt Newsagency","2024-05-23 02:28:46.315",-10.8,"CARD_TRANSACTION","eec7f181-1a16-4d6c-b773-ac7f7574196d"
"The Coffee Collective","2024-05-23 02:25:46.474",-53.8,"CARD_TRANSACTION","e70957a9-b3ee-4fb0-bd1c-d8446c0be990"
"Afterpay","2024-05-23 02:25:27.308",-11.57,"CARD_TRANSACTION","7591b11c-74c5-4c44-8c52-2ebbad0735ef"
"Afterpay","2024-05-23 02:18:57.621",-3.88,"CARD_TRANSACTION","cd9246f7-e7c4-406c-a14c-0c4a86268ef5"
"BIG W (Wonthaggi)","2024-05-23 02:06:55.431",-19,"CARD_TRANSACTION","96a80b7b-17bf-4a79-be98-0163c55435c5"
"TK Maxx (Cranbourne Park)","2024-05-23 02:05:48.379",-64.97,"CARD_TRANSACTION","85e1fd0f-d371-4065-8154-4b9ac6630feb"
"Transport NSW","2024-05-23 02:01:12.281",-1,"CARD_TRANSACTION","5bcb1b1a-f97c-495a-b1ee-48857491ec04"
"Boomerang Hotel","2024-05-23 01:46:01.950",-7.03,"CARD_TRANSACTION","c7ddd9b7-8a82-4f9c-9e0a-867104ecd4b8"
"Woolworths Metro (Surry Hills)","2024-05-23 01:43:29.273",-14.5,"CARD_TRANSACTION","3cb61b33-ef44-4266-8643-8e094016536b"
"Yogurberry (Castle Towers)","2024-05-23 01:36:53.177",-21.28,"CARD_TRANSACTION","311d702f-eb05-41ab-91de-43ad7ecb2465"
"Smartpay Australia","2024-05-23 01:26:12.728",-5.79,"CARD_TRANSACTION","cde410c0-fa17-4bf3-a2e1-a3658d0b3ddb"
"Freshworld","2024-05-23 01:21:53.191",-24.75,"CARD_TRANSACTION","0b49bbe5-af70-4c60-9d6f-af18e5fe7dfb"
"GoFundMe","2024-05-23 00:57:18.904",-34.8,"CARD_TRANSACTION","feb52175-7819-4e26-9f61-2ce76052172e"
"Kmart (Cranbourne Park Shopping Centre)","2024-05-23 00:56:39.793",-17,"CARD_TRANSACTION","514fd669-a95a-4dc7-b479-c0dbc7efb737"
"Harris Scarfe (Cranbourne)","2024-05-23 00:55:53.543",-177.6,"CARD_TRANSACTION","dfb713f3-7dff-4bad-a33e-76431c195b67"
"Coles (Lynbrook)","2024-05-23 00:32:17.500",-34.79,"CARD_TRANSACTION","bd2b1bc8-db50-4526-a246-93e54fe2756c"
"Toro Sushi","2024-05-23 00:27:02.559",-15.43,"CARD_TRANSACTION","99fbe5ec-7782-4383-a0d0-4f127d60fd3a"
"Lynbrook News &Lotto","2024-05-23 00:21:26.395",-35.59,"CARD_TRANSACTION","722cf2ce-dab3-4c64-82ed-c4406851f744"
"Master Dry Cleaners Albert Park","2024-05-23 00:19:38.890",-40.15,"CARD_TRANSACTION","9e95105b-f56a-4f3e-824e-0bf6f67b4c44"
"Bakers Delight (Robina Town Centre)","2024-05-23 00:12:53.442",-5.5,"CARD_TRANSACTION","82b19a3c-1e83-4227-a4e3-763ac94f2ef7"
"Coles (Shopping on Clyde)","2024-05-23 00:07:33.849",-34.09,"CARD_TRANSACTION","ce7f7d61-3f48-48be-94fc-628a06af250d"
"Skip","2024-05-22 23:45:29.828",-5.61,"CARD_TRANSACTION","6884419c-4ad7-4df3-ab26-7aea3e4dcec0"
"V*walk-fit.io","2024-05-22 23:38:12.181",-15.19,"CARD_TRANSACTION","92ab8cc6-13a2-4ce3-a957-e88ce4ab79f4"
"Salty Crew Kiosk","2024-05-22 23:33:23.166",-16.16,"CARD_TRANSACTION","1351907b-897b-41de-8688-8e83bf53f8e6"
"Parla Quay Quarter","2024-05-22 23:29:52.264",-6,"CARD_TRANSACTION","44d12171-b4db-49b4-92fa-81570df8990d"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-22 22:52:50.240",-6.06,"CARD_TRANSACTION","3ebb2232-d280-4b34-9dca-8368c5948b5d"
"Brighter Coffee","2024-05-22 22:35:50.585",-18,"CARD_TRANSACTION","020015d7-38a3-4a7c-a018-196d5cf6aa8a"
"Transport NSW","2024-05-22 22:33:30.659",-1,"CARD_TRANSACTION","ad4a776e-b9e0-456b-a4d6-957a4e911075"
"Sydney Park Kiosk (Alexandria)","2024-05-22 21:36:58.514",-4.35,"CARD_TRANSACTION","c3333aea-c2d7-40f6-96aa-2a44ed94d39c"
"Coles Express (Northmead)","2024-05-22 21:30:58.038",-5.7,"CARD_TRANSACTION","08937bc4-4299-465e-846e-dbf7724f726d"
"Burleigh Heads Mowbray Park SLSC","2024-05-22 20:48:45.335",-5.07,"CARD_TRANSACTION","1723afab-b637-41cb-969e-ead8bdebac96"
"Baerskinhoodie Vyn","2024-05-22 20:43:43.049",-149.95,"CARD_TRANSACTION","3c573510-76eb-4a39-b1b5-f4d0430415c6"
"Afterpay","2024-05-22 19:19:42.705",-3.75,"CARD_TRANSACTION","99775b24-95a3-457d-abe8-bbdb3f6eb33a"
"Amazon","2024-05-22 17:36:20.838",-31.18,"CARD_TRANSACTION","ededdcf1-50a9-4d95-96b0-c39d7e4b7a63"
"The Good Grocer (Leederville)","2024-05-22 16:01:39.166",-119.32,"CARD_TRANSACTION","ea815050-b9a7-416b-8441-20d45b99a4ec"
"Afterpay","2024-05-22 15:52:00.038",-3,"CARD_TRANSACTION","fe796794-35f3-4743-a69c-72b075dbc9ee"
"Kennards Self Storage (Cranbourne West)","2024-05-22 13:49:05.525",-150,"CARD_TRANSACTION","8ea6d697-00f6-49ad-8b24-633c00d5ee85"
"Of","2024-05-22 11:33:58.009",-40.63,"CARD_TRANSACTION","8e1bcff1-5795-4361-99eb-320c788c8612"
"Cable Beach Club Resort & Spa","2024-05-22 09:41:15.781",-38.3,"CARD_TRANSACTION","3b23911d-a230-45c9-9cd4-8fc8d9f8acee"
"Lime Bikes","2024-05-22 09:39:52.602",-1,"CARD_TRANSACTION","d66cba09-9c37-4131-a45c-d5ceddf45c65"
"Hkairweb-hkd","2024-05-22 09:19:53.254",-372.93,"CARD_TRANSACTION","f83f9698-b2ed-47ad-b2c6-a982c2225e59"
"Amcal Chemist (Kings Cross)","2024-05-22 08:51:57.761",-130.05,"CARD_TRANSACTION","88bd381a-7a23-4f8e-b2ba-d76577e57311"
"The Good Grocer IGA (Shenton Park)","2024-05-22 08:48:27.378",-25,"CARD_TRANSACTION","d0586b7c-95c7-45ca-bb8c-dcf3b360eda4"
"Lime Bikes","2024-05-22 08:22:15.067",-11.69,"CARD_TRANSACTION","687a6e10-ff10-4852-9741-550191a92d2c"
"Lime Bikes","2024-05-22 08:22:15.067",-5.56,"CARD_TRANSACTION","687a6e10-ff10-4852-9741-550191a92d2c"
"Lime Bikes","2024-05-22 08:22:15.067",-1.57,"CARD_TRANSACTION","687a6e10-ff10-4852-9741-550191a92d2c"
"San Churro Chocolateria (Parramatta)","2024-05-22 08:21:05.604",-9.08,"CARD_TRANSACTION","e8f316ff-d81d-456f-87a9-c1feb29bf424"
"Lime Bikes","2024-05-22 08:17:46.844",-1,"CARD_TRANSACTION","0ee85996-21ab-4800-9378-58498c18b15b"
"Lime Bikes","2024-05-22 08:17:36.528",-1.57,"CARD_TRANSACTION","8625f806-77ad-4565-b0c2-c18bec6663fd"
"Krackerjacks","2024-05-22 07:48:11.640",-45.54,"CARD_TRANSACTION","cdbccbe0-c42d-42db-b24b-deddc47e9563"
"ALDI (Dandenong Plaza)","2024-05-22 07:34:59.119",-16.93,"CARD_TRANSACTION","8f849f02-d664-440d-b198-bc75eca7c558"
"Coco Cubano (Westfield Parramatta)","2024-05-22 07:19:46.111",-4.87,"CARD_TRANSACTION","b654290e-f868-41ea-9216-7e5897d74091"
"Five Dock Pharmacy","2024-05-22 07:18:47.597",-11.95,"CARD_TRANSACTION","f05fac11-fac0-47bf-bfc3-b2af0b315f4e"
"7-Eleven (Sunshine)","2024-05-22 07:04:07.463",-63.3,"CARD_TRANSACTION","7b902f2e-b767-4fc4-99b7-4ade89e1bab9"
"Kmart (Leongatha)","2024-05-22 06:49:07.813",-11.7,"CARD_TRANSACTION","c48fd889-4577-43d5-973c-5b79ee8a293d"
"ALDI (Broadway)","2024-05-22 06:43:14.218",-79.66,"CARD_TRANSACTION","71002224-385e-40c7-a0db-ad623325b635"
"Priceline Pharmacy (Mt Lawley)","2024-05-22 06:34:39.028",-19.99,"CARD_TRANSACTION","0c9f4c84-1c2d-4054-8b80-62f77f314da9"
"Shenton General Practice","2024-05-22 06:18:27.942",-105.75,"CARD_TRANSACTION","56a9e956-30cb-47ae-9991-5785a47dccdf"
"West Pymble Newsagency","2024-05-22 05:57:45.104",-6.8,"CARD_TRANSACTION","bf61c6d6-0d31-4fa1-b933-4a1a6f9043f1"
"IGA (West Pymble)","2024-05-22 05:55:26.569",-4.49,"CARD_TRANSACTION","7741057e-51ca-4cad-92dc-651750f0a289"
"Woolworths (South Melbourne Central)","2024-05-22 05:13:47.829",-4,"CARD_TRANSACTION","7e599ce8-afcd-4ee7-a6a7-256904c1d735"
"Organics MattR (Port Central Shopping Centre)","2024-05-22 05:13:40.581",-13.9,"CARD_TRANSACTION","d51551ca-d303-4fa7-9ef0-996d64878bfe"
"ALDI (South Melbourne)","2024-05-22 05:10:09.598",-55.42,"CARD_TRANSACTION","cda0b482-333d-4bc4-9158-0ec9fdd6dbf1"
"R Lin X Lin","2024-05-22 04:42:14.719",-14.5,"CARD_TRANSACTION","f3812f76-cd8c-402b-b1ee-9d5a7dc37ca9"
"Bunnings (Old Reynella)","2024-05-22 04:30:35.919",-27.01,"CARD_TRANSACTION","400f6c80-8855-469e-8f94-dd88c5677321"
"Food 0768933","2024-05-22 04:30:17.155",-26.6,"CARD_TRANSACTION","c02ecc97-bbf3-43b9-bd61-7a2ee60b7f3a"
"Liquorland (Port Macquarie)","2024-05-22 04:25:33.440",-16,"CARD_TRANSACTION","8397206a-6840-4b72-adf7-02fe2b87a93f"
"Afterpay","2024-05-22 04:14:42.235",-3,"CARD_TRANSACTION","ff587e33-fcec-47d4-98a2-71ed57040f19"
"Friendly Grocer (Willmot)","2024-05-22 04:14:34.638",-28.25,"CARD_TRANSACTION","ed83894b-4746-415c-8623-dfb42f00bd14"
"Willmott Holdings","2024-05-22 04:03:46.043",-14.23,"CARD_TRANSACTION","abc28d58-3953-443f-bc9d-4481384f8661"
"Co., Ltd. Save Zone Rive","2024-05-22 03:38:28.617",-32.14,"CARD_TRANSACTION","6ffce3b0-5095-44bc-8127-f01e6a21f224"
"Kmart (Leongatha)","2024-05-22 03:35:32.050",-4,"CARD_TRANSACTION","0b6e47ed-3b47-42b3-b118-dabb58e05ccf"
"Kmart (Melbourne CBD)","2024-05-22 03:33:47.029",-8.5,"CARD_TRANSACTION","d681e5c7-6a2e-4a3b-8810-93fcec71dba7"
"ALDI (Port Macquarie)","2024-05-22 03:24:35.294",-18.65,"CARD_TRANSACTION","5781e84c-f1ad-4090-a6b8-23f8278e5644"
"McDonald's (Falcon)","2024-05-22 03:09:42.749",-7.9,"CARD_TRANSACTION","887ff510-f2d9-4a07-a389-48bfa65c1c72"
"Brimbys Cafe","2024-05-22 03:01:01.447",-17.49,"CARD_TRANSACTION","679662df-d447-41ac-8a96-09e56de76a85"
"Wise","2024-05-22 02:57:10.091",-42.56,"CARD_TRANSACTION","826ad42a-e00e-4153-b01e-3b150ddc57d4"
"Priceline Pharmacy (Westfield Fountain Gate)","2024-05-22 02:24:39.775",-40.22,"CARD_TRANSACTION","8c358196-4af7-478c-9c98-be1e336ad4a4"
"Octa Medical Centre Pharmacy","2024-05-22 02:13:51.518",-7.7,"CARD_TRANSACTION","ff020037-fc0d-42b1-a039-2a260926c13f"
"Crown St Medical Centre","2024-05-22 02:03:40.796",-125.1,"CARD_TRANSACTION","ec56c787-199e-4321-ba5f-8bd56b83f5f4"
"Robina Village Bakehouse","2024-05-22 02:00:25.718",-13.5,"CARD_TRANSACTION","4d72e700-9a0d-4a0e-ad3b-cd8de29137ff"
"Woolworths (Robina Town Centre)","2024-05-22 01:49:57.203",-14.45,"CARD_TRANSACTION","edd014a0-82fb-4ff5-8da7-a87d6abe030b"
"Thornton's Bakery","2024-05-22 01:49:57.051",-14.8,"CARD_TRANSACTION","d7eb6fa5-7fa3-4061-8abc-8ec8cc447712"
"The Reject Shop (Robina Town Centre)","2024-05-22 01:33:41.864",-66.25,"CARD_TRANSACTION","b161cc24-f77e-4ad3-8efd-c21a680f8db9"
"Muffin Break (Westfield Fountain Gate)","2024-05-22 01:31:23.124",-25.65,"CARD_TRANSACTION","a73dc5b3-b8af-45ca-a5de-f7ba09af1d84"
"Officeworks (Caroline Springs)","2024-05-22 01:24:27.481",-6.7,"CARD_TRANSACTION","8b6dfccd-3bdd-40e5-860d-cf7ec07ae582"
"ALDI (Varsity Lakes)","2024-05-22 00:58:28.032",-173.43,"CARD_TRANSACTION","3189ffc0-6617-4867-9988-763cb7978d7a"
"Painrelief Wellness","2024-05-22 00:40:00.543",-82,"CARD_TRANSACTION","d001a26c-3669-4e49-9a05-9d25e16118b8"
"Journey Beyond Adventu","2024-05-22 00:27:35.853",-20,"CARD_TRANSACTION","d4905f19-4001-4c7a-b416-0f574d63e126"
"Zarraffa's Coffee (Easy T Shopping Centre)","2024-05-22 00:10:30.761",-13,"CARD_TRANSACTION","270c1a84-b417-4d5b-ba76-ccb69cf85935"
"Coles (Shopping on Clyde)","2024-05-22 00:01:13.305",-52.05,"CARD_TRANSACTION","2035126b-28e4-477c-a9c0-e072a7670293"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-21 23:46:44.148",-6.06,"CARD_TRANSACTION","4eb67349-7a91-4a19-9cd7-0ee0c9931528"
"Gypsy Espresso","2024-05-21 23:25:08.575",-22.75,"CARD_TRANSACTION","d70f0d53-84fc-4c86-be78-607e0be9d5f1"
"Priceline Pharmacy (Park Ridge)","2024-05-21 23:07:25.030",-11.99,"CARD_TRANSACTION","7b2f9c50-8376-4db5-92ba-da3b8b85b826"
"Bon Bon Bakery Cafe","2024-05-21 22:50:07.725",-5.6,"CARD_TRANSACTION","3cb8b7e4-34fa-493d-b52d-cc1517faa4da"
"The Coffee Club (Northpoint Shopping Centre)","2024-05-21 22:25:09.450",-4.6,"CARD_TRANSACTION","795cfa54-199f-4eee-bb22-b845bc8b9fec"
"Noble Roasters","2024-05-21 22:23:00.309",-5.5,"CARD_TRANSACTION","fee4a220-34e7-47cb-8136-ffcc9097caf2"
"Brimbys Cafe","2024-05-21 22:19:00.091",-5.5,"CARD_TRANSACTION","3189a7e8-096b-4898-a563-fa4fe7bf1e60"
"City Gym Eatery","2024-05-21 21:47:32.363",-5.5,"CARD_TRANSACTION","d1b73ad2-ea8c-4a06-ad39-835dd8282cd7"
"Noble Roasters","2024-05-21 21:33:49.142",-11,"CARD_TRANSACTION","cbef03ed-d18b-4364-abc4-544f8cb7c847"
"Paypal *robertsspac","2024-05-21 11:53:13.565",-43.01,"CARD_TRANSACTION","8e4c710e-e820-461c-8aa5-2f297a14e873"
"Coles (Springhill)","2024-05-21 10:10:43.085",-77,"CARD_TRANSACTION","7616edf1-e732-44f4-880d-828cc2222819"
"Coles (Robina)","2024-05-21 09:03:12.181",-47.9,"CARD_TRANSACTION","6934fee5-1271-468b-83ae-b8db2320bc35"
"Etsy","2024-05-21 08:02:25.433",-4.33,"CARD_TRANSACTION","d4cb5f99-132b-4a23-b7dd-c7b30c033025"
"Transport NSW","2024-05-21 07:42:26.983",-1,"CARD_TRANSACTION","321425ed-3f52-4cd0-a972-d0a50afcb4da"
"Bunnings (Old Reynella)","2024-05-21 06:44:14.888",-41.99,"CARD_TRANSACTION","16f23d73-7008-474a-9393-517836945a05"
"Ritchies Supa IGA (Wonthaggi)","2024-05-21 06:14:23.610",-21.11,"CARD_TRANSACTION","d1d262de-572f-43bc-8af9-50cff4bfb5b0"
"Woolworths (North Strathfield)","2024-05-21 04:07:43.402",-12,"CARD_TRANSACTION","9de0e2dc-9c87-4428-b7d0-309d533589c2"
"Robina Village Bakehouse","2024-05-21 03:41:24.788",-11.3,"CARD_TRANSACTION","688d4efe-7807-4b8b-b040-a64d7a58e823"
"Costi's Fish & Chips (Barangaroo)","2024-05-21 02:56:44.463",-15.65,"CARD_TRANSACTION","7bc18c45-4f83-4f78-8dfc-fb20c4afe09e"
"Ritual","2024-05-21 02:52:35.684",-16.27,"CARD_TRANSACTION","464cc6bd-d614-49a9-ae4c-bcf5de542563"
"BWS (Lavington Square)","2024-05-21 02:49:33.927",-7,"CARD_TRANSACTION","5b7e4046-5e3f-467d-b6db-227ec77cf4a1"
"Gawler Heritage Cafe","2024-05-21 02:36:53.606",-20,"CARD_TRANSACTION","f43fbe89-e78d-4d6f-b063-8dfd9cb6c598"
"The Local Tavern","2024-05-21 02:24:43.997",-2.63,"CARD_TRANSACTION","dd207da8-5f32-4992-9af1-5f7a62365888"
"Milkrun","2024-05-21 02:16:28.898",-46.46,"CARD_TRANSACTION","7ae1740b-9eed-4db6-b63c-ab09eacb2a16"
"SPORTFIRST (Cranbourne Park)","2024-05-21 01:42:49.896",-100,"CARD_TRANSACTION","97243b8c-406a-4519-91ab-fc801ad0e82a"
"Woolworths Metro (Surry Hills)","2024-05-21 01:36:39.068",-14.18,"CARD_TRANSACTION","7f4f0561-6066-4314-aedd-ab7f2991e50e"
"Boomerang Hotel","2024-05-21 01:04:44.991",-14.06,"CARD_TRANSACTION","52f615be-5f1a-4146-9e96-52076e27b3fa"
"Chempro (Robina Easy T)","2024-05-21 00:34:39.379",-30.98,"CARD_TRANSACTION","b2897449-74b1-4143-b0db-911802c5a4ba"
"Ritchies Supa IGA (Wonthaggi)","2024-05-21 00:25:44.412",-5.51,"CARD_TRANSACTION","ecacbd32-c916-4d40-8c0d-6af783a6897f"
"Wonthaggi Miners Friendly Society Dispensary","2024-05-21 00:21:31.824",-57.42,"CARD_TRANSACTION","fd421337-5faf-4fc5-b1ce-d58e3a0c32d8"
"Brighter Coffee","2024-05-21 00:12:14.767",-30.5,"CARD_TRANSACTION","83ff5cbb-b329-4281-a883-df50ad613e85"
"Hallani's 7 Day Convenience Store","2024-05-20 23:57:33.185",-10.9,"CARD_TRANSACTION","996d6ea6-e50e-430b-861f-42728f8b0f52"
"Kingswood Tobacco Gi","2024-05-20 23:48:26.054",-20,"CARD_TRANSACTION","a6d6c565-302e-463c-9b61-3f843c3e3a6c"
"Coles Express (Clyde Village)","2024-05-20 23:48:00.951",-49.01,"CARD_TRANSACTION","526b8e6b-0c3e-44bc-8feb-9f54474b3666"
"Maneesha Bhullar","2024-05-20 23:39:33.952",-250,"CARD_TRANSACTION","8c518c22-be16-4f1c-81a2-3a2597ac2686"
"Coles (Shopping on Clyde)","2024-05-20 23:38:11.090",-12.5,"CARD_TRANSACTION","1c003d7d-1f81-470c-9c29-7960c502492b"
"United Petroleum (Lynbrook)","2024-05-20 23:11:55.037",-9.57,"CARD_TRANSACTION","9b8085bb-162c-4efc-8c8d-b374398bc800"
"Stitch Coffee (Sydney)","2024-05-20 23:06:16.918",-6,"CARD_TRANSACTION","73dda99f-e40b-40e7-ad71-b74dbc6dee29"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-20 22:42:07.187",-6.06,"CARD_TRANSACTION","729dff7e-f6cc-4796-aee6-436aec2bc150"
"Transport NSW","2024-05-20 22:30:58.279",-1,"CARD_TRANSACTION","ec73a680-8e54-4709-a149-b78c684d225e"
"McDonald's (Mornington)","2024-05-20 22:28:24.126",-24.55,"CARD_TRANSACTION","1cdb1d16-3b33-4f9b-be89-96b2d34683bd"
"Salty Crew Kiosk","2024-05-20 22:20:01.374",-4.54,"CARD_TRANSACTION","48e7cfd5-b6cc-4a48-a1a1-2adc2e81f230"
"The Standard Market Company (Ferry Road)","2024-05-20 21:17:52.067",-11.3,"CARD_TRANSACTION","e6a3b08a-325e-43a4-9e10-db0a37ec6eaf"
"Cali Press (Quay Quarter)","2024-05-20 21:13:51.687",-22.69,"CARD_TRANSACTION","0b0c2d5a-4527-4ddd-b61e-a748d9b3699e"
"PayPal (Pay in 4)","2024-05-20 17:31:55.244",-94.05,"CARD_TRANSACTION","8ec22ef8-7f0f-45f0-8ef5-672424fcccc3"
"Afterpay","2024-05-20 14:00:51.573",-18.83,"CARD_TRANSACTION","5de53b55-4601-49b0-ab7a-047a856947c7"
"Wise","2024-05-20 11:11:41.162",-42.3,"CARD_TRANSACTION","f9a637f7-a048-442e-b7a7-7a631a6ba517"
"Woolworths Metro (Kings Cross)","2024-05-20 09:15:05.190",-12.68,"CARD_TRANSACTION","60e0474e-c605-4088-973f-ff3064d2a454"
"Coles (Cranbourne Park Shopping Centre)","2024-05-20 09:07:37.624",-33.08,"CARD_TRANSACTION","c83cc755-03a4-4783-bb72-c44cd5843235"
"KFC","2024-05-20 08:52:36.271",-14.95,"CARD_TRANSACTION","1a555bf7-be62-4159-a4ae-8490dd6489a6"
"McDonald's (Westmead)","2024-05-20 08:47:37.318",-15.1,"CARD_TRANSACTION","d3cb1a61-c384-4964-b075-6368a13d1911"
